,months_since_last_delinq,inquiries_last_12m,months_since_90d_late,accounts_opened_24m,num_active_debit_accounts,total_debit_limit,num_mort_accounts,account_never_delinq_percent,public_record_bankrupt,interest_rate,square_months_since_last_delinq,never_late_payment,delinq_risk_category,log_total_debit_limit,log_num_active_debit_accounts,has_bankruptcy
1734,30.0,1,129.0,4,3,16900,0,94.4,0,14.07,900.0,1,Moderate Risk,9.735128070758227,1.3862943611198906,0
1735,119.0,8,129.0,7,5,124000,0,100.0,0,6.72,14161.0,1,Perfect,11.728044909070785,1.791759469228055,0
1736,16.0,2,70.0,5,3,18500,5,92.9,0,15.05,256.0,0,Moderate Risk,9.825580063659602,1.3862943611198906,0
1737,11.0,2,129.0,3,3,26700,0,90.3,0,14.08,121.0,1,Moderate Risk,10.192456296870509,1.3862943611198906,0
1738,17.0,0,54.0,1,2,5600,2,75.0,0,9.44,289.0,0,High Risk,8.630700432209832,1.0986122886681098,0
1739,9.0,4,32.0,5,4,7900,3,75.9,0,20.39,81.0,0,High Risk,8.974744612722734,1.6094379124341003,0
1740,119.0,3,129.0,3,2,54500,1,100.0,0,9.44,14161.0,1,Perfect,10.905974329106854,1.0986122886681098,0
1741,119.0,4,129.0,3,3,20200,2,100.0,0,5.32,14161.0,1,Perfect,9.913487387114461,1.3862943611198906,0
1742,119.0,4,129.0,8,6,37200,3,100.0,1,6.72,14161.0,1,Perfect,10.524090921620362,1.9459101490553132,1
1743,119.0,1,129.0,3,2,23500,2,100.0,0,17.47,14161.0,1,Perfect,10.064798252418377,1.0986122886681098,0
1744,25.0,1,25.0,1,2,43500,1,90.5,0,10.41,625.0,0,Moderate Risk,10.680539205318292,1.0986122886681098,0
1745,119.0,3,129.0,5,3,34500,1,100.0,1,9.43,14161.0,1,Perfect,10.448743588106625,1.3862943611198906,1
1746,14.0,0,67.0,3,0,2000,6,80.0,0,9.43,196.0,0,High Risk,7.601402334583733,0.0,0
1747,119.0,3,129.0,7,3,28600,4,100.0,0,10.42,14161.0,1,Perfect,10.261196961231647,1.3862943611198906,0
1748,25.0,2,129.0,2,3,47400,2,92.9,0,10.9,625.0,1,Moderate Risk,10.766398604507042,1.3862943611198906,0
1749,119.0,1,129.0,4,0,0,1,100.0,0,9.93,14161.0,1,Perfect,0.0,0.0,0
1750,119.0,2,129.0,5,15,144300,2,100.0,0,13.59,14161.0,1,Perfect,11.87965667474488,2.772588722239781,0
1751,119.0,3,129.0,8,1,12000,1,100.0,1,9.93,14161.0,1,Perfect,9.392745258631441,0.6931471805599453,1
1752,65.0,1,65.0,1,2,11600,0,92.3,0,10.42,4225.0,0,Moderate Risk,9.358846580275406,1.0986122886681098,0
1753,119.0,3,129.0,5,5,23700,0,100.0,0,16.01,14161.0,1,Perfect,10.073272520325904,1.791759469228055,0
1754,119.0,0,129.0,0,3,16800,0,100.0,3,10.42,14161.0,1,Perfect,9.729193687429403,1.3862943611198906,1
1755,119.0,0,129.0,4,5,42400,2,100.0,0,7.96,14161.0,1,Perfect,10.65492722584759,1.791759469228055,0
1756,119.0,6,129.0,6,4,153100,4,100.0,0,9.44,14161.0,1,Perfect,11.938853113303086,1.6094379124341003,0
1757,5.0,3,5.0,3,3,29900,3,96.7,0,10.91,25.0,0,Low Risk,10.305647203635566,1.3862943611198906,0
1758,34.0,2,129.0,3,6,38500,1,81.0,0,6.07,1156.0,1,Moderate Risk,10.55843949396453,1.9459101490553132,0
1759,119.0,4,129.0,8,3,51900,2,100.0,0,7.35,14161.0,1,Perfect,10.857093336791094,1.3862943611198906,0
1760,119.0,2,129.0,2,1,8500,1,100.0,0,9.43,14161.0,1,Perfect,9.04793908261736,0.6931471805599453,0
1761,20.0,0,129.0,2,2,34300,2,92.9,0,9.44,400.0,1,Moderate Risk,10.442929787247998,1.0986122886681098,0
1762,47.0,0,129.0,1,3,46400,2,92.9,0,13.59,2209.0,1,Moderate Risk,10.74507628970625,1.3862943611198906,0
1763,119.0,0,129.0,3,2,17800,0,100.0,0,6.08,14161.0,1,Perfect,9.787009914477434,1.0986122886681098,0
1764,13.0,4,13.0,3,3,31000,0,93.3,0,5.32,169.0,0,Moderate Risk,10.34177474101152,1.3862943611198906,0
1765,119.0,0,129.0,2,1,39000,1,100.0,0,5.32,14161.0,1,Perfect,10.571342565808699,0.6931471805599453,0
1766,119.0,0,129.0,2,3,11700,0,100.0,0,16.02,14161.0,1,Perfect,9.367429587218957,1.3862943611198906,0
1767,29.0,8,129.0,3,3,8000,1,94.1,0,20.0,841.0,1,Moderate Risk,8.987321812850125,1.3862943611198906,0
1768,119.0,0,129.0,7,3,21200,0,100.0,0,9.44,14161.0,1,Perfect,9.961803629358965,1.3862943611198906,0
1769,43.0,2,129.0,7,2,21400,2,94.1,0,12.61,1849.0,1,Moderate Risk,9.97119292889014,1.0986122886681098,0
1770,46.0,3,129.0,7,8,9500,1,97.6,1,30.79,2116.0,1,Low Risk,9.15915233520675,2.1972245773362196,1
1771,61.0,3,129.0,11,6,21000,3,95.1,0,18.45,3721.0,1,Low Risk,9.952325334619427,1.9459101490553132,0
1772,48.0,1,129.0,2,3,27000,3,88.9,0,14.07,2304.0,1,Moderate Risk,10.203629181337648,1.3862943611198906,0
1773,31.0,5,31.0,3,3,6100,0,83.3,0,15.04,961.0,0,Moderate Risk,8.716207971151853,1.3862943611198906,0
1774,119.0,0,129.0,0,3,44700,3,100.0,0,9.44,14161.0,1,Perfect,10.707751151716078,1.3862943611198906,0
1775,119.0,0,129.0,3,2,56500,1,100.0,0,6.07,14161.0,1,Perfect,10.942013616092948,1.0986122886681098,0
1776,119.0,1,129.0,5,4,46600,1,100.0,0,5.31,14161.0,1,Perfect,10.74937727911096,1.6094379124341003,0
1777,119.0,1,129.0,6,3,75900,2,100.0,0,9.43,14161.0,1,Perfect,11.237185138527495,1.3862943611198906,0
1778,33.0,1,129.0,5,4,47300,0,93.8,0,6.72,1089.0,1,Moderate Risk,10.764286715905591,1.6094379124341003,0
1779,119.0,4,129.0,8,2,4000,1,100.0,0,10.41,14161.0,1,Perfect,8.294299608857235,1.0986122886681098,0
1780,39.0,7,129.0,9,7,47500,1,90.9,0,21.45,1521.0,1,Moderate Risk,10.768506042432708,2.0794415416798357,0
1781,119.0,1,129.0,4,5,18700,0,100.0,0,9.92,14161.0,1,Perfect,9.83633227734872,1.791759469228055,0
1782,119.0,6,129.0,12,5,53300,3,100.0,1,10.9,14161.0,1,Perfect,10.883710371704016,1.791759469228055,1
1783,119.0,0,129.0,5,3,10800,0,100.0,0,10.9,14161.0,1,Perfect,9.287394001418473,1.3862943611198906,0
1784,51.0,0,51.0,6,3,7300,0,92.9,0,13.59,2601.0,0,Moderate Risk,8.895766604056085,1.3862943611198906,0
1785,119.0,2,129.0,2,1,7000,0,100.0,0,10.41,14161.0,1,Perfect,8.853808274977197,0.6931471805599453,0
1786,119.0,1,129.0,4,5,18500,4,100.0,0,6.71,14161.0,1,Perfect,9.825580063659602,1.791759469228055,0
1787,119.0,3,129.0,11,2,35100,0,100.0,0,15.04,14161.0,1,Perfect,10.465984899076615,1.0986122886681098,0
1788,52.0,3,57.0,8,2,5600,1,89.5,0,18.06,2704.0,0,Moderate Risk,8.630700432209832,1.0986122886681098,0
1789,119.0,2,129.0,5,9,70000,6,100.0,0,9.44,14161.0,1,Perfect,11.156264806643742,2.302585092994046,0
1790,119.0,0,129.0,3,2,23800,0,100.0,0,7.35,14161.0,1,Perfect,10.077482875583607,1.0986122886681098,0
1791,119.0,5,129.0,6,2,8500,4,100.0,1,7.97,14161.0,1,Perfect,9.04793908261736,1.0986122886681098,1
1792,119.0,1,129.0,2,3,8600,0,100.0,0,18.45,14161.0,1,Perfect,9.059633754551479,1.3862943611198906,0
1793,12.0,2,129.0,7,3,15200,3,93.3,1,15.05,144.0,1,Moderate Risk,9.62911649414402,1.3862943611198906,1
1794,119.0,0,129.0,2,4,29600,0,100.0,0,9.44,14161.0,1,Perfect,10.295563423525277,1.6094379124341003,0
1795,119.0,4,129.0,12,5,40800,0,100.0,0,12.62,14161.0,1,Perfect,10.616461869895815,1.791759469228055,0
1796,119.0,0,129.0,5,1,11500,1,100.0,0,6.07,14161.0,1,Perfect,9.350189267092581,0.6931471805599453,0
1797,119.0,0,129.0,5,6,38200,3,100.0,0,6.07,14161.0,1,Perfect,10.5506169722625,1.9459101490553132,0
1798,16.0,1,129.0,0,0,19000,4,91.4,0,7.34,256.0,1,Moderate Risk,9.852246888342531,0.0,0
1799,79.0,5,129.0,10,7,21100,5,97.1,1,13.58,6241.0,1,Low Risk,9.957075711706057,2.0794415416798357,1
1800,119.0,3,129.0,5,3,21000,3,100.0,0,6.07,14161.0,1,Perfect,9.952325334619427,1.3862943611198906,0
1801,119.0,3,129.0,10,5,6100,1,100.0,0,18.45,14161.0,1,Perfect,8.716207971151853,1.791759469228055,0
1802,68.0,3,129.0,7,4,27200,1,96.6,1,9.93,4624.0,1,Low Risk,10.211009016314167,1.6094379124341003,1
1803,119.0,0,129.0,3,11,11900,0,100.0,1,23.88,14161.0,1,Perfect,9.38437770918244,2.4849066497880004,1
1804,47.0,4,47.0,13,6,30200,3,88.6,0,10.42,2209.0,0,Moderate Risk,10.315630315397533,1.9459101490553132,0
1805,39.0,0,47.0,0,4,35200,1,75.0,0,9.93,1521.0,0,High Risk,10.468829770273567,1.6094379124341003,0
1806,45.0,1,45.0,3,5,35500,2,78.6,0,13.58,2025.0,0,High Risk,10.477316144080852,1.791759469228055,0
1807,119.0,4,129.0,3,1,27000,0,100.0,0,7.97,14161.0,1,Perfect,10.203629181337648,0.6931471805599453,0
1808,60.0,3,129.0,5,12,66405,1,96.0,0,9.93,3600.0,1,Low Risk,11.10354269282796,2.5649493574615367,0
1809,58.0,1,72.0,2,2,6900,0,81.8,0,18.06,3364.0,0,Moderate Risk,8.839421607620602,1.0986122886681098,0
1810,119.0,0,129.0,2,2,7100,0,100.0,0,10.41,14161.0,1,Perfect,8.867990898182093,1.0986122886681098,0
1811,119.0,4,129.0,4,9,27100,2,100.0,0,11.98,14161.0,1,Perfect,10.207325906555994,2.302585092994046,0
1812,119.0,5,129.0,8,0,17900,0,100.0,0,7.97,14161.0,1,Perfect,9.792611856190192,0.0,0
1813,119.0,0,129.0,1,1,23000,0,100.0,0,6.07,14161.0,1,Perfect,10.043292972227004,0.6931471805599453,0
1814,119.0,0,129.0,3,2,11900,1,100.0,0,10.42,14161.0,1,Perfect,9.38437770918244,1.0986122886681098,0
1815,119.0,1,129.0,5,3,16500,0,100.0,0,11.98,14161.0,1,Perfect,9.711176264112805,1.3862943611198906,0
1816,119.0,3,129.0,7,5,31100,2,100.0,0,13.59,14161.0,1,Perfect,10.344995251991222,1.791759469228055,0
1817,84.0,5,129.0,3,4,28000,0,95.5,0,15.05,7056.0,1,Low Risk,10.239995502805316,1.6094379124341003,0
1818,119.0,1,129.0,5,2,13600,2,100.0,0,14.07,14161.0,1,Perfect,9.517898598432753,1.0986122886681098,0
1819,119.0,2,129.0,4,11,89900,4,100.0,0,10.42,14161.0,1,Perfect,11.40646434386837,2.4849066497880004,0
1820,119.0,0,129.0,4,3,17900,0,100.0,1,10.91,14161.0,1,Perfect,9.792611856190192,1.3862943611198906,1
1821,119.0,0,129.0,1,1,5900,0,100.0,0,6.72,14161.0,1,Perfect,8.682877107057168,0.6931471805599453,0
1822,119.0,1,129.0,9,8,34000,2,100.0,0,17.47,14161.0,1,Perfect,10.434145214930487,2.1972245773362196,0
1823,119.0,0,129.0,2,2,7500,0,100.0,0,7.97,14161.0,1,Perfect,8.922791623969637,1.0986122886681098,0
1824,119.0,2,129.0,4,4,35600,0,100.0,0,7.96,14161.0,1,Perfect,10.480129006333248,1.6094379124341003,0
1825,119.0,0,129.0,0,9,64900,2,100.0,0,9.44,14161.0,1,Perfect,11.080618310893968,2.302585092994046,0
1826,119.0,0,129.0,10,1,15400,0,100.0,1,15.05,14161.0,1,Perfect,9.642187721358466,0.6931471805599453,1
1827,119.0,0,129.0,5,3,18300,0,100.0,0,13.58,14161.0,1,Perfect,9.814710982145282,1.3862943611198906,0
1828,119.0,0,129.0,4,3,13400,2,95.5,0,9.44,14161.0,1,Low Risk,9.503084610020228,1.3862943611198906,0
1829,58.0,5,81.0,10,5,34000,5,91.7,0,30.65,3364.0,0,Moderate Risk,10.434145214930487,1.791759469228055,0
1830,26.0,8,26.0,9,3,47500,5,81.6,0,9.43,676.0,0,Moderate Risk,10.768506042432708,1.3862943611198906,0
1831,10.0,0,129.0,5,2,30600,3,92.6,0,7.35,100.0,1,Moderate Risk,10.328787967145063,1.0986122886681098,0
1832,119.0,3,129.0,8,5,83500,1,100.0,0,6.07,14161.0,1,Perfect,11.332613886815139,1.791759469228055,0
1833,18.0,0,129.0,5,3,5300,2,75.0,0,17.09,324.0,1,High Risk,8.575650760987806,1.3862943611198906,0
1834,119.0,3,129.0,3,2,108800,1,100.0,0,7.35,14161.0,1,Perfect,11.597275804538212,1.0986122886681098,0
1835,35.0,1,129.0,1,0,0,2,95.0,0,10.42,1225.0,1,Moderate Risk,0.0,0.0,0
1836,119.0,0,129.0,3,2,19400,0,92.3,0,17.09,14161.0,1,Moderate Risk,9.873079890114703,1.0986122886681098,0
1837,43.0,1,129.0,5,6,50900,8,96.9,0,21.45,1849.0,1,Low Risk,10.837637848711049,1.9459101490553132,0
1838,119.0,5,129.0,7,1,30200,2,100.0,0,11.99,14161.0,1,Perfect,10.315630315397533,0.6931471805599453,0
1839,119.0,3,129.0,2,3,25500,0,100.0,0,7.34,14161.0,1,Perfect,10.146472946063877,1.3862943611198906,0
1840,119.0,0,129.0,2,5,38200,3,100.0,0,13.59,14161.0,1,Perfect,10.5506169722625,1.791759469228055,0
1841,49.0,3,49.0,9,4,12700,0,96.2,1,17.09,2401.0,0,Low Risk,9.44943600950432,1.6094379124341003,1
1842,119.0,1,129.0,0,1,500,0,100.0,0,17.09,14161.0,1,Perfect,6.2166061010848646,0.6931471805599453,0
1843,119.0,5,129.0,2,2,10900,0,100.0,0,18.06,14161.0,1,Perfect,9.296609807128359,1.0986122886681098,0
1844,119.0,0,129.0,5,2,4500,0,100.0,0,14.08,14161.0,1,Perfect,8.412054873292933,1.0986122886681098,0
1845,119.0,1,129.0,5,3,12500,0,100.0,0,20.39,14161.0,1,Perfect,9.433563920090563,1.3862943611198906,0
1846,18.0,0,18.0,1,0,1000,0,82.4,0,7.96,324.0,0,Moderate Risk,6.90875477931522,0.0,0
1847,119.0,1,129.0,7,8,65800,1,100.0,0,11.99,14161.0,1,Perfect,11.094390314766315,2.1972245773362196,0
1848,119.0,0,129.0,1,2,7400,0,100.0,0,7.97,14161.0,1,Perfect,8.909370405197466,1.0986122886681098,0
1849,119.0,0,129.0,3,1,10000,0,100.0,1,12.61,14161.0,1,Perfect,9.210440366976517,0.6931471805599453,1
1850,19.0,2,19.0,4,1,22400,2,95.2,0,16.01,361.0,0,Low Risk,10.016860879703811,0.6931471805599453,0
1851,119.0,1,129.0,3,2,8100,1,100.0,1,13.58,14161.0,1,Perfect,8.999742789830492,1.0986122886681098,1
1852,119.0,1,129.0,5,3,35100,1,100.0,1,10.41,14161.0,1,Perfect,10.465984899076615,1.3862943611198906,1
1853,28.0,1,129.0,2,2,3000,0,71.4,0,13.59,784.0,1,High Risk,8.006700845440367,1.0986122886681098,0
1854,5.0,2,129.0,6,2,13500,0,91.7,0,18.45,25.0,1,Moderate Risk,9.510519035757246,1.0986122886681098,0
1855,65.0,0,65.0,5,2,5000,1,95.7,0,12.62,4225.0,0,Low Risk,8.517393171418904,1.0986122886681098,0
1856,61.0,15,129.0,9,5,36900,0,100.0,1,7.97,3721.0,1,Perfect,10.515993929932415,1.791759469228055,1
1857,119.0,2,129.0,6,7,66000,1,100.0,0,21.45,14161.0,1,Perfect,11.097425172408931,2.0794415416798357,0
1858,119.0,3,129.0,4,4,103400,7,100.0,0,5.32,14161.0,1,Perfect,11.546369912189585,1.6094379124341003,0
1859,119.0,5,129.0,11,7,17600,2,100.0,1,11.99,14161.0,1,Perfect,9.77571099759397,2.0794415416798357,1
1860,119.0,1,129.0,3,3,27900,1,100.0,1,9.44,14161.0,1,Perfect,10.236417809461043,1.3862943611198906,1
1861,21.0,3,65.0,2,4,26800,6,75.9,0,6.07,441.0,0,High Risk,10.196194479235656,1.6094379124341003,0
1862,9.0,2,129.0,3,1,10000,2,66.7,0,11.99,81.0,1,High Risk,9.210440366976517,0.6931471805599453,0
1863,119.0,6,129.0,5,2,16800,0,100.0,1,24.85,14161.0,1,Perfect,9.729193687429403,1.0986122886681098,1
1864,25.0,3,129.0,4,5,34000,4,95.5,0,12.61,625.0,1,Low Risk,10.434145214930487,1.791759469228055,0
1865,119.0,0,129.0,4,3,60100,2,100.0,0,9.43,14161.0,1,Perfect,11.003781759319981,1.3862943611198906,0
1866,119.0,1,129.0,1,0,7000,2,100.0,0,6.71,14161.0,1,Perfect,8.853808274977197,0.0,0
1867,119.0,1,129.0,3,2,8500,0,100.0,0,17.09,14161.0,1,Perfect,9.04793908261736,1.0986122886681098,0
1868,17.0,2,82.0,8,4,18300,0,83.3,0,10.42,289.0,0,Moderate Risk,9.814710982145282,1.6094379124341003,0
1869,119.0,0,129.0,2,5,31200,0,100.0,0,6.72,14161.0,1,Perfect,10.348205424565993,1.791759469228055,0
1870,119.0,1,129.0,4,4,44800,0,100.0,0,7.35,14161.0,1,Perfect,10.709985739582528,1.6094379124341003,0
1871,119.0,1,129.0,3,4,12200,1,100.0,1,14.08,14161.0,1,Perfect,9.409273194575334,1.6094379124341003,1
1872,119.0,0,129.0,4,2,46400,2,100.0,0,5.32,14161.0,1,Perfect,10.74507628970625,1.0986122886681098,0
1873,32.0,1,34.0,2,7,46300,4,92.6,0,10.42,1024.0,0,Moderate Risk,10.742918838113225,2.0794415416798357,0
1874,16.0,6,43.0,11,2,3500,3,77.8,0,28.72,256.0,0,High Risk,8.160803920954665,1.0986122886681098,0
1875,119.0,1,129.0,5,6,47200,0,100.0,1,7.34,14161.0,1,Perfect,10.762170357789895,1.9459101490553132,1
1876,119.0,0,129.0,5,5,40600,0,100.0,0,5.31,14161.0,1,Perfect,10.611547975828369,1.791759469228055,0
1877,119.0,1,129.0,8,3,14200,3,100.0,1,15.04,14161.0,1,Perfect,9.561067663645012,1.3862943611198906,1
1878,32.0,7,129.0,11,5,41500,1,95.7,0,11.98,1024.0,1,Low Risk,10.633472802314019,1.791759469228055,0
1879,18.0,0,129.0,5,5,10400,0,75.0,0,10.91,324.0,1,High Risk,9.249657234353133,1.791759469228055,0
1880,119.0,0,129.0,9,2,7000,0,100.0,1,6.08,14161.0,1,Perfect,8.853808274977197,1.0986122886681098,1
1881,119.0,4,129.0,7,4,18500,3,100.0,0,25.82,14161.0,1,Perfect,9.825580063659602,1.6094379124341003,0
1882,119.0,0,129.0,6,2,2000,0,100.0,0,13.59,14161.0,1,Perfect,7.601402334583733,1.0986122886681098,0
1883,119.0,1,129.0,3,3,7700,0,100.0,1,16.01,14161.0,1,Perfect,8.94910546953925,1.3862943611198906,1
1884,21.0,1,34.0,5,6,33200,1,95.5,0,15.05,441.0,0,Low Risk,10.410335274932896,1.9459101490553132,0
1885,33.0,4,62.0,3,4,19000,2,66.0,1,25.81,1089.0,0,High Risk,9.852246888342531,1.6094379124341003,1
1886,36.0,2,36.0,6,4,12300,0,72.4,0,14.08,1296.0,0,High Risk,9.417435838868785,1.6094379124341003,0
1887,23.0,1,25.0,2,4,13400,0,45.5,0,9.43,529.0,0,High Risk,9.503084610020228,1.6094379124341003,0
1888,15.0,0,15.0,4,1,3800,3,69.2,0,9.43,225.0,0,High Risk,8.24301946898925,0.6931471805599453,0
1889,49.0,4,97.0,10,3,24600,2,86.4,0,9.43,2401.0,0,Moderate Risk,10.110542371500753,1.3862943611198906,0
1890,119.0,1,81.0,6,6,26310,0,97.0,1,11.99,14161.0,0,Low Risk,10.177742381673879,1.9459101490553132,1
1891,36.0,0,39.0,7,3,13500,1,88.9,0,10.41,1296.0,0,Moderate Risk,9.510519035757246,1.3862943611198906,0
1892,30.0,2,129.0,1,3,6400,0,92.9,1,11.99,900.0,1,Moderate Risk,8.764209507142004,1.3862943611198906,1
1893,119.0,0,129.0,5,18,139900,3,100.0,0,7.34,14161.0,1,Perfect,11.848690308590857,2.9444389791664403,0
1894,11.0,1,11.0,3,3,4300,0,59.1,0,16.02,121.0,0,High Risk,8.366602832783736,1.3862943611198906,0
1895,21.0,4,21.0,4,3,9000,0,92.3,0,10.91,441.0,0,Moderate Risk,9.105090961257085,1.3862943611198906,0
1896,5.0,0,67.0,2,3,2200,0,69.2,0,21.85,25.0,0,High Risk,7.696667081526462,1.3862943611198906,0
1897,79.0,3,79.0,7,6,17500,0,100.0,0,18.45,6241.0,0,Perfect,9.770013301136158,1.9459101490553132,0
1898,119.0,3,129.0,11,11,163200,4,100.0,0,17.09,14161.0,1,Perfect,12.002737848944351,2.4849066497880004,0
1899,119.0,1,129.0,1,3,20700,4,100.0,0,9.93,14161.0,1,Perfect,9.937937287265354,1.3862943611198906,0
1900,119.0,0,129.0,3,1,2300,1,100.0,0,13.59,14161.0,1,Perfect,7.741099090035366,0.6931471805599453,0
1901,16.0,1,26.0,3,2,3800,1,81.8,0,12.61,256.0,0,Moderate Risk,8.24301946898925,1.0986122886681098,0
1902,119.0,3,129.0,10,8,53100,2,100.0,0,18.06,14161.0,1,Perfect,10.879951039444416,2.1972245773362196,0
1903,119.0,1,129.0,6,3,14500,1,100.0,0,9.44,14161.0,1,Perfect,9.581972891547895,1.3862943611198906,0
1904,9.0,1,9.0,2,2,18300,2,90.5,0,10.42,81.0,0,Moderate Risk,9.814710982145282,1.0986122886681098,0
1905,119.0,1,129.0,3,5,33900,1,100.0,0,16.01,14161.0,1,Perfect,10.431199791458543,1.791759469228055,0
1906,3.0,0,3.0,8,8,82800,0,97.4,0,13.59,9.0,0,Low Risk,11.324195417595107,2.1972245773362196,0
1907,60.0,1,60.0,4,2,2600,0,90.0,0,10.42,3600.0,0,Moderate Risk,7.8636512654486515,1.0986122886681098,0
1908,53.0,3,129.0,7,14,98800,7,98.0,0,7.35,2809.0,1,Low Risk,11.500863005142227,2.70805020110221,0
1909,78.0,4,78.0,9,2,24000,0,96.6,0,15.04,6084.0,0,Low Risk,10.085850775128717,1.0986122886681098,0
1910,119.0,3,129.0,6,4,33900,0,96.7,1,7.97,14161.0,1,Low Risk,10.431199791458543,1.6094379124341003,1
1911,119.0,0,129.0,2,4,13500,1,100.0,1,7.34,14161.0,1,Perfect,9.510519035757246,1.6094379124341003,1
1912,119.0,0,129.0,3,3,19700,0,100.0,0,23.88,14161.0,1,Perfect,9.888424674859083,1.3862943611198906,0
1913,119.0,0,129.0,0,5,17200,0,100.0,0,10.41,14161.0,1,Perfect,9.75272280064639,1.791759469228055,0
1914,119.0,6,129.0,7,8,42800,1,100.0,0,20.0,14161.0,1,Perfect,10.664316745782925,2.1972245773362196,0
1915,119.0,0,129.0,1,1,7000,0,100.0,0,10.9,14161.0,1,Perfect,8.853808274977197,0.6931471805599453,0
1916,3.0,4,3.0,2,2,5600,1,95.0,0,13.59,9.0,0,Moderate Risk,8.630700432209832,1.0986122886681098,0
1917,51.0,1,51.0,1,2,10500,0,100.0,0,11.99,2601.0,0,Perfect,9.259225769705994,1.0986122886681098,0
1918,119.0,5,129.0,9,3,9600,0,100.0,0,16.01,14161.0,1,Perfect,9.169622538697624,1.3862943611198906,0
1919,119.0,8,129.0,3,3,11000,2,100.0,0,16.01,14161.0,1,Perfect,9.305741456739435,1.3862943611198906,0
1920,119.0,0,129.0,3,2,28500,0,100.0,0,7.96,14161.0,1,Perfect,10.25769445336048,1.0986122886681098,0
1921,119.0,0,129.0,0,5,50900,0,100.0,0,5.32,14161.0,1,Perfect,10.837637848711049,1.791759469228055,0
1922,18.0,1,129.0,3,4,49200,8,96.2,0,10.91,324.0,1,Low Risk,10.803669227477098,1.6094379124341003,0
1923,119.0,3,129.0,3,3,15700,0,100.0,0,7.35,14161.0,1,Perfect,9.661479683575521,1.3862943611198906,0
1924,9.0,3,129.0,6,4,51300,3,97.4,0,15.04,81.0,1,Low Risk,10.84546552414626,1.6094379124341003,0
1925,38.0,2,38.0,12,5,29800,0,90.0,0,21.85,1444.0,0,Moderate Risk,10.30229722897745,1.791759469228055,0
1926,119.0,0,129.0,3,3,70600,0,100.0,0,12.62,14161.0,1,Perfect,11.16479958768697,1.3862943611198906,0
1927,119.0,1,129.0,4,3,12300,0,100.0,0,7.35,14161.0,1,Perfect,9.417435838868785,1.3862943611198906,0
1928,119.0,1,129.0,0,5,19400,1,100.0,0,10.41,14161.0,1,Perfect,9.873079890114703,1.791759469228055,0
1929,34.0,6,129.0,14,5,60700,0,95.7,0,10.91,1156.0,1,Low Risk,11.013715451376466,1.791759469228055,0
1930,119.0,1,129.0,6,3,48900,0,100.0,0,7.34,14161.0,1,Perfect,10.797553125151618,1.3862943611198906,0
1931,13.0,1,14.0,2,5,46100,3,67.5,0,19.03,169.0,0,High Risk,10.738589920723442,1.791759469228055,0
1932,119.0,1,129.0,3,4,24000,0,100.0,1,7.97,14161.0,1,Perfect,10.085850775128717,1.6094379124341003,1
1933,4.0,0,4.0,3,0,0,3,76.5,0,12.62,16.0,0,High Risk,0.0,0.0,0
1934,119.0,3,129.0,5,8,38200,1,100.0,0,13.58,14161.0,1,Perfect,10.5506169722625,2.1972245773362196,0
1935,61.0,0,129.0,2,4,29500,0,88.9,0,12.62,3721.0,1,Moderate Risk,10.292179440058462,1.6094379124341003,0
1936,119.0,0,129.0,2,4,28400,0,100.0,0,14.08,14161.0,1,Perfect,10.254179634797001,1.6094379124341003,0
1937,119.0,1,129.0,11,5,55200,6,100.0,0,13.58,14161.0,1,Perfect,10.918736348043124,1.791759469228055,0
1938,119.0,1,22.0,1,5,39700,3,100.0,0,7.97,14161.0,0,Perfect,10.589131655274922,1.791759469228055,0
1939,62.0,0,129.0,6,5,5600,0,91.7,0,15.05,3844.0,1,Moderate Risk,8.630700432209832,1.791759469228055,0
1940,19.0,1,129.0,3,3,10300,2,94.1,0,6.72,361.0,1,Moderate Risk,9.239996256883693,1.3862943611198906,0
1941,119.0,1,129.0,4,1,41000,1,100.0,0,5.32,14161.0,1,Perfect,10.62135173563291,0.6931471805599453,0
1942,119.0,4,129.0,5,3,8400,0,100.0,1,20.0,14161.0,1,Perfect,9.036106025364846,1.3862943611198906,1
1943,119.0,1,129.0,3,7,83900,1,100.0,0,5.31,14161.0,1,Perfect,11.3373928113354,2.0794415416798357,0
1944,24.0,1,24.0,3,1,7500,5,78.9,0,13.58,576.0,0,High Risk,8.922791623969637,0.6931471805599453,0
1945,81.0,0,129.0,3,2,3000,0,95.2,1,10.9,6561.0,1,Low Risk,8.006700845440367,1.0986122886681098,1
1946,119.0,4,129.0,10,8,46400,2,100.0,0,6.71,14161.0,1,Perfect,10.74507628970625,2.1972245773362196,0
1947,119.0,0,129.0,6,4,42000,3,100.0,0,11.99,14161.0,1,Perfect,10.645448706505872,1.6094379124341003,0
1948,54.0,0,129.0,1,1,11000,0,83.3,0,10.41,2916.0,1,Moderate Risk,9.305741456739435,0.6931471805599453,0
1949,14.0,0,14.0,7,3,6400,0,23.4,0,9.92,196.0,0,High Risk,8.764209507142004,1.3862943611198906,0
1950,119.0,1,129.0,3,1,500,0,100.0,0,12.61,14161.0,1,Perfect,6.2166061010848646,0.6931471805599453,0
1951,119.0,3,129.0,5,2,6700,0,100.0,1,11.98,14161.0,1,Perfect,8.81001204797317,1.0986122886681098,1
1952,32.0,0,56.0,3,1,5500,0,91.7,0,10.42,1024.0,0,Moderate Risk,8.612685172875459,0.6931471805599453,0
